title,rating,ratingDescription,release year,user rating score,user rating size,title_normalized,is_top_1000,tconst,titleType,primaryTitle,originalTitle,isAdult,startYear,runtimeMinutes,genres,averageRating,numVotes,seasonNumber,episodeNumber,principals_names_list,directors_names,writers_names
FernGully 2: The Magical Rescue,G,35,1998,,82,ferngully 2: the magical rescue,False,tt0129924,video,FernGully 2: The Magical Rescue,FernGully 2: The Magical Rescue,0.0,1998.0,75,"Adventure,Animation,Comedy",4.4,1817.0,,,"Connie Champagne, Holly Conner, Holly Conner, Holly Conner, Laura Erlich, Harry Joseph, Gary Martin, Gary Martin, Digory Oaks, Phil Robinson, Richard Tulloch, Diana Young, Chris Fink, Carol Hughes, Richard Harper, Jeffrey Kahan, Brian Rosen, Nerida Tyson-Chew","Phil Robinson, David Marshall","Richard Tulloch, Diana Young, Chris Fink, Carol Hughes"
Balto 2: Wolf Quest,G,35,2001,,82,balto 2: wolf quest,False,,,,,,,,,,,,,,,
Balto,G,35,1995,64.0,80,balto,False,tt0112453,movie,Balto,Balto,0.0,1995.0,78,"Adventure,Animation,Drama",7.1,50268.0,,,"Phil Collins, Phil Collins, Jack Angel, Danny Mann, Robbie Rist, Juliette Brewer, Sandra Dickinson, Sandra Dickinson, Sandra Dickinson, Simon Wells, Cliff Ruby, Elana Lesser, David Steven Cohen, Roger S.H. Schulman, Steve Hickner, Robert Litvak, Hans Bacher",Simon Wells,"Cliff Ruby, Elana Lesser, David Steven Cohen, Roger S.H. Schulman"
Back to the Secret Garden,G,35,2002,,82,back to the secret garden,False,,,,,,,,,,,,,,,
The Brave Little Toaster Goes to Mars,G,35,1998,,82,the brave little toaster goes to mars,False,tt0147926,video,The Brave Little Toaster Goes to Mars,The Brave Little Toaster Goes to Mars,0.0,1998.0,73,"Adventure,Animation,Family",5.5,1906.0,,,"Deanna Oliver, Timothy Stack, Roger Kabler, Andy Milder, Redmond O'Neal, Robert C. Ramirez, Thomas M. Disch, Jerry Rees, Joe Ranft, Willard Carroll, John Bush","Robert C. Ramirez, Patrick A. Ventura","Thomas M. Disch, Jerry Rees, Joe Ranft, Willard Carroll"
The Brave Little Toaster to the Rescue,G,35,1997,,82,the brave little toaster to the rescue,False,tt0163986,video,The Brave Little Toaster to the Rescue,The Brave Little Toaster to the Rescue,0.0,1997.0,74,"Adventure,Animation,Family",6.1,1957.0,,,"Roger Kabler, Deanna Oliver, Timothy Stack, Andy Milder, Danny Nucci, Robert C. Ramirez, Patrick A. Ventura, Thomas M. Disch, Jerry Rees, Joe Ranft, Willard Carroll, John Bush","Robert C. Ramirez, Patrick A. Ventura","Thomas M. Disch, Jerry Rees, Joe Ranft, Willard Carroll"
An American Tail: The Mystery of the Night Monster,G,35,1999,,82,an american tail: the mystery of the night monster,False,tt0197230,video,An American Tail: The Mystery of the Night Monster,An American Tail: The Mystery of the Night Monster,0.0,1999.0,78,"Adventure,Animation,Family",5.7,1518.0,,,"Nehemiah Persoff, Pat Musick, Larry Latham, David Kirschner, Len Uhley, Larry Latham",Larry Latham,"David Kirschner, Len Uhley"
An American Tail: Fievel Goes West,G,35,1991,,82,an american tail: fievel goes west,False,tt0101329,movie,An American Tail: Fievel Goes West,An American Tail: Fievel Goes West,0.0,1991.0,75,"Adventure,Animation,Family",6.5,29448.0,,,"John Cleese, Phillip Glasser, Erica Yohn, Cathy Cavadini, Nehemiah Persoff, Jack Angel, Phil Nibbelink, Simon Wells, David Kirschner, Charles Swenson, Flint Dille, Steven Spielberg, Nick Fletcher","Phil Nibbelink, Simon Wells","David Kirschner, Charles Swenson, Flint Dille"
The Last Unicorn,G,35,1982,,82,the last unicorn,False,tt0084237,movie,The Last Unicorn,The Last Unicorn,0.0,1982.0,92,"Adventure,Animation,Drama",7.3,31632.0,,,"Tammy Grimes, Robert Klein, Paul Frees, Paul Frees, Paul Frees, Rene Auberjonois, Jules Bass, Arthur Rankin Jr., Peter S. Beagle, Jules Bass, Arthur Rankin Jr., Tomoko Kida, Arthur Rankin Jr.","Jules Bass, Arthur Rankin Jr.",Peter S. Beagle
Brother Bear 2,G,35,2006,57.0,80,brother bear 2,False,tt0465925,video,Brother Bear 2,Brother Bear 2,0.0,2006.0,74,"Adventure,Animation,Comedy",6.1,21809.0,,,"Patrick Dempsey, Rick Moranis, Dave Thomas, Wendie Malick, Ben Gluck, Rich Burns, Ben Gluck, Jim Ballantine, Jamie Thomason, James Aaron Finch",Ben Gluck,"Rich Burns, Ben Gluck"
The Fox and the Hound 2,G,35,2006,,82,the fox and the hound 2,False,tt0465997,video,The Fox and the Hound 2,The Fox and the Hound 2,0.0,2006.0,69,"Adventure,Animation,Comedy",5.1,6441.0,,,"Reba McEntire, Harrison Fahn, Jim Kammerud, Rich Burns, Roger S.H. Schulman, Ferrell Barron, Jamie Thomason, Bill Perkins",Jim Kammerud,"Rich Burns, Daniel P. Mannix, Roger S.H. Schulman"
Jetsons: The Movie,G,35,1990,,82,jetsons: the movie,False,tt0099878,movie,Jetsons: The Movie,Jetsons: The Movie,0.0,1990.0,82,"Animation,Comedy,Family",5.5,5954.0,,,"Tiffany, Don Messick, Patti Deutsch, Iwao Takamoto, Joseph Barbera, William Hanna, Dennis Marks, Carl Sautter, Joseph Barbera, William Hanna, John Debney, Gil Iverson, Tim Iverson, Greg Watson","Iwao Takamoto, Joseph Barbera, William Hanna, Richard Williams","Dennis Marks, Carl Sautter"
A Monster in Paris,PG,60,2011,,82,a monster in paris,False,tt0961097,movie,A Monster in Paris,Un monstre à Paris,0.0,2011.0,90,"Adventure,Animation,Comedy",6.7,23547.0,,,"Sébastien Desjours, Sophie Arthuys, Bibo Bergeron, Stéphane Kazandjian, Bibo Bergeron, Pascal Chevé, François Moret",Bibo Bergeron,"Stéphane Kazandjian, Bibo Bergeron"
The Gruffalo,TV-Y,10,2009,,82,the gruffalo,False,tt1461418,tvMovie,The Gruffalo,The Gruffalo,0.0,2009.0,27,"Animation,Family,Fantasy",7.5,8187.0,,,"Sam Lewis, Phoebe Givron-Taylor, Max Lang, Jakob Schuh, Julia Donaldson, Axel Scheffler, Jakob Schuh, Max Lang, Michael Rose, Man Arenas","Max Lang, Jakob Schuh","Julia Donaldson, Axel Scheffler, Jakob Schuh, Max Lang"
DreamWorks How to Train Your Dragon Legends,TV-PG,70,2011,,82,dreamworks how to train your dragon legends,False,,,,,,,,,,,,,,,
Ernest & Celestine,PG,60,2012,,82,ernest & celestine,False,tt1816518,movie,Ernest & Celestine,Ernest et Célestine,0.0,2012.0,80,"Adventure,Animation,Comedy",7.8,23401.0,,,"Pauline Brunner, Léonard Louf, Stéphane Aubier, Vincent Patar, Benjamin Renner, Daniel Pennac, Gabrielle Vincent, Didier Brunner, Henri Magalon, Vincent Courtois, Fabienne Alvarez-Giro, Zaza, Zyk","Stéphane Aubier, Vincent Patar, Benjamin Renner","Daniel Pennac, Gabrielle Vincent"
Animaniacs,TV-Y7,41,1997,72.0,80,animaniacs,False,,,,,,,,,,,,,,,
Disney Animation Collection: Vol. 4: The Tortoise and the Hare,TV-G,35,2009,,82,disney animation collection: vol. 4: the tortoise and the hare,False,,,,,,,,,,,,,,,
PopPixie,TV-G,35,2011,,82,poppixie,False,,,,,,,,,,,,,,,
Jack and the Cuckoo-Clock Heart,PG,60,2013,,82,jack and the cuckoo-clock heart,False,tt1181840,movie,Jack and the Cuckoo-Clock Heart,Jack et la mécanique du coeur,0.0,2013.0,94,"Adventure,Animation,Drama",6.9,7829.0,,,"Mathias Malzieu, Olivia Ruiz, Grand Corps Malade, Babet, Marie Vincent, Emily Loizeau, Mathias Malzieu, Mathias Malzieu, Dionysos, Coralie Rose","Stéphane Berla, Mathias Malzieu",Mathias Malzieu
The Pirate Fairy,G,35,2014,57.0,80,the pirate fairy,False,,,,,,,,,,,,,,,
Axel: The Biggest Little Hero,PG,60,2013,,82,axel: the biggest little hero,False,tt3468298,movie,Axel: The Biggest Little Hero,Bonta 3D,0.0,2013.0,80,"Adventure,Animation,Comedy",4.4,159.0,,,"Matthew Lillard, Marc Thompson, Marc Thompson, Marc Thompson, Jeffrey Hylton, Leo Lee, Leo Lee, Michael Shear, Jeffrey Hylton, Leilei Hu, Leo Lee, Chuntao Guo, Leo Lee",Leo Lee,"Leo Lee, Michael Shear, Jeffrey Hylton"
The Adventures of Figaro Pho,TV-Y7,41,2015,,82,the adventures of figaro pho,False,,,,,,,,,,,,,,,
The Boxcar Children,G,35,2014,,82,the boxcar children,False,tt3246908,movie,The Boxcar Children,The Boxcar Children,0.0,2014.0,86,"Adventure,Animation,Family",6.5,670.0,,,"Mackenzie Foy, Audrey Wasilewski, Daniel Chuba, Mark A.Z. Dippé, Justin Merz, Zach Strauss, Gertrude Chandler Warner, Daniel Chuba, Mark A.Z. Dippé","Daniel Chuba, Mark A.Z. Dippé, Kyungho Jo","Justin Merz, Zach Strauss, Gertrude Chandler Warner"
Pet Pals in Windland,TV-G,35,2014,,82,pet pals in windland,False,tt3636040,movie,Pet Pals in Windland,Cuccioli - Il paese del vento,0.0,2014.0,80,"Adventure,Animation,Family",5.9,92.0,,,"Michael Colasurdo, Michael Colasurdo, Sergio Manfio, Francesco Manfio, Sergio Manfio, Rebecca De Lancastre, Anna Manfio, Sergio Manfio",Sergio Manfio,"Francesco Manfio, Sergio Manfio, Rebecca De Lancastre, Anna Manfio, Davide Stefanato, Anna Sperati"
Alpha and Omega: Dino Digs,TV-G,35,2016,,82,alpha and omega: dino digs,False,,,,,,,,,,,,,,,
Quackerz,PG,60,2016,,82,quackerz,False,tt3723780,movie,Quackerz,Quackerz,0.0,2016.0,81,"Adventure,Animation,Comedy",4.3,757.0,,,"Jesse Corti, Enn Reitel, Bruce Nozick, Viktor Lakisov, Jin Cai, Viktor Lakisov, John T. Mickevich, Vadim Sveshnikov, Fang Fang, Yunzhong Guo, Viktor Lakisov, Zhuang Wang",Viktor Lakisov,"Jin Cai, Viktor Lakisov, John T. Mickevich, Vadim Sveshnikov, Vera Sveshnikova-Vaskovich, Bob Underwood, Qingyu Zhao, Vsevolod Zorin"
Hatched,TV-Y7,41,2013,,82,hatched,False,tt3505298,movie,Hatched,Farm House 81,0.0,2013.0,71,Animation,5.8,92.0,,,"Cam Clarke, Cam Clarke, Danielle Judovits, Michael McConnohie, Xu Kerr, Xiao Gu, Xu Kerr, Seth Walther, Sam Chen, Lu Hua",Xu Kerr,"Xiao Gu, Xu Kerr, Seth Walther"
Blinky Bill: The Movie,PG,60,2015,,82,blinky bill: the movie,False,,,,,,,,,,,,,,,
FernGully: The Last Rainforest,G,35,1992,70.0,80,ferngully: the last rainforest,False,tt0104254,movie,FernGully: The Last Rainforest,FernGully: The Last Rainforest,0.0,1992.0,76,"Adventure,Animation,Family",6.6,35943.0,,,"Jonathan Ward, Tommy Chong, Bill Kroyer, Jim Cox, Diana Young, Peter Faiman, Wayne Young, Gillian L. Hutshing",Bill Kroyer,"Jim Cox, Diana Young"
The Lizzie McGuire Movie,PG,60,2003,,82,the lizzie mcguire movie,False,tt0306841,movie,The Lizzie McGuire Movie,The Lizzie McGuire Movie,0.0,2003.0,94,"Adventure,Comedy,Family",5.6,43715.0,,,"Hilary Duff, Hilary Duff, Adam Lamberg, Clayton Snyder, Hallie Todd, Robert Carradine, Jake Thomas, Ashlie Brillault, Alex Borstein, Yani Gellman, Brendan Kelly, Jim Fall, Susan Estelle Jansen, Ed Decter, John J. Strauss, Terri Minsky, Stan Rogow",Jim Fall,"Susan Estelle Jansen, Ed Decter, John J. Strauss, Terri Minsky"
Recess: Taking the Fifth Grade,G,35,2003,,82,recess: taking the fifth grade,False,tt0382937,video,Recess: Taking the Fifth Grade,Recess: Taking the Fifth Grade,0.0,2003.0,62,"Animation,Comedy,Family",6.7,2490.0,,,"Myles Jeffrey, Courtland Mead, Howy Parkins, Elijah Aron, Bart Jennett, Howy Parkins",Howy Parkins,"Elijah Aron, Bart Jennett"
The Very Hungry Caterpillar and Other Stories,TV-Y,10,1993,,82,the very hungry caterpillar and other stories,False,tt6964236,video,The Very Hungry Caterpillar and Other Stories,The Very Hungry Caterpillar and Other Stories,0.0,1993.0,31,Animation,7.5,81.0,,,"Brian Cummings, Jonathan Benair, Jonathan Benair, Rob Gibbs, Rob Gibbs, Rob Gibbs, Andrew Goff, Eric Carle, Patrick Denny",Andrew Goff,Eric Carle
The Hero of Color City,G,35,2014,,82,the hero of color city,False,tt0498351,movie,The Hero of Color City,The Hero of Color City,0.0,2014.0,77,"Adventure,Animation,Family",3.9,791.0,,,"Rosie Perez, Wayne Brady, Tom Lowell, Jess Harnell, Frank Gladstone, Frank Gladstone, Robin Howard, Robin Howard, Robin Howard, Frank Gladstone, Jess Kedward, J.P. McCormick, Kirsty Peart, Rich Raczelowski, Angel Roché Jr., Philip A. Cruden",Frank Gladstone,"Jess Kedward, J.P. McCormick, Kirsty Peart, Rich Raczelowski"
The Little Engine That Could,G,35,2011,,82,the little engine that could,False,tt1764666,movie,The Little Engine That Could,The Little Engine That Could,0.0,2011.0,83,"Animation,Family",5.6,450.0,,,"Corbin Bleu, Elliot M. Bour, David Koepp, John Kamps, Cliff Ruby, Elana Lesser, Heitor Pereira, Jamie Thomason",Elliot M. Bour,"David Koepp, John Kamps, Cliff Ruby, Elana Lesser, Watty Piper, Bob Destri Hilgenberg"
The Little Engine That Could,G,35,2011,,82,the little engine that could,False,tt2305585,tvEpisode,The Little Engine That Could,The Little Engine That Could,0.0,2011.0,30,Talk-Show,7.8,6.0,4,9,"Tony Goldmark, Matthew Grubb, Logan Ridenbaugh, Logan Ridenbaugh, Matthew Grubb, Logan Ridenbaugh, Logan Ridenbaugh",Logan Ridenbaugh,"Matthew Grubb, Logan Ridenbaugh"
Delhi Safari,PG,60,2012,,82,delhi safari,False,tt1172587,movie,Delhi Safari,Delhi Safari,0.0,2012.0,96,"Adventure,Animation,Comedy",5.5,2086.0,,,"Girish Dhamija, Nikkhil Advani, Nikkhil Advani, Rahul Awate, Girish Dhamija, Suresh Nair, Nikkhil Advani, Anupama Patil, Kishor Patil",Nikkhil Advani,"Nikkhil Advani, Rahul Awate, Girish Dhamija, Suresh Nair, Milap Zaveri"
Pound Puppies,TV-Y,10,2013,,82,pound puppies,False,,,,,,,,,,,,,,,
Monster Math Squad,TV-G,35,2012,,82,monster math squad,False,tt2289057,tvSeries,Monster Math Squad,Monster Math Squad,0.0,2012.0,30,Animation,6.3,48.0,,,"Julie Sype, Annick Obonsawin, Jacob Ewaniuk",William Gordon,"Andrew Anningson, James Backshall, Richard Clark, Jennifer Daley, John Davie, William Gordon, Jeff Rosen, Andrew Sabiston"
Care Bears: Welcome to Care-a-Lot,TV-Y,10,2012,,82,care bears: welcome to care-a-lot,False,tt2216314,tvSeries,Care Bears: Welcome to Care-a-Lot,Care Bears: Welcome to Care-a-Lot,0.0,2012.0,30,"Animation,Family",5.4,212.0,,,"David Lodge, David Lodge, David Lodge, Michaela Dean, Stephanie Sheh, Stephanie Sheh, Stephanie Sheh, Nayo Wallace, Nayo Wallace, Michael Sinterniklaas, Michael Sinterniklaas, Michael Sinterniklaas, Melissa Mabie, Melissa Mabie, Melissa Mabie, Peter Anderson",Jeff Gordon,"Steve Aranguren, Ross Berger, Chara Campanella, Linda Edwards, Muriel Fahrion, Evan Gore, Jimmy Hibbert, Amy Keating Rogers, Elena Kucharik, Elana Lesser, Heather Lombard, Kevin Monk, Cindy Morrow, Dave Polter, Corey Powell, Cliff Ruby, Tom Schneider, Ralph Shaffer, Eugene Son, Michael G. Stern, Aaron Vattano, Clark Wiley, Mike Yank"
Clifford's Puppy Days,TV-Y,10,2003,,82,clifford's puppy days,False,tt0377156,tvSeries,Clifford's Puppy Days,Clifford's Puppy Days,0.0,2003.0,30,"Animation,Comedy,Family",6.6,404.0,,,"Lara Jill Miller, Lara Jill Miller, Lara Jill Miller, Henry Winkler, Jess Harnell, Jess Harnell, Jess Harnell, Kath Soucie, LaTonya Holmes, LaTonya Holmes, LaTonya Holmes, Norman Bridwell","Bob Doucette, Joey Ahlbum","Norman Bridwell, Martha Atwater, Suzanne Collins, Deborah Forte, Jef Kaminsky, Jessica Wollman, Frederick Stroppel, Marcy Brown, Dennis Haley, Sindy McKay, Dev Ross, Baz Hawkins, James Ponti, Peter Bakalian, Jeff Borkin, Tish Rabe, Alan Goodman"
Dinosaur King,TV-Y7-FV,42,2008,,82,dinosaur king,False,,,,,,,,,,,,,,,
Ribbit,PG,60,2014,,82,ribbit,False,tt2066048,movie,Ribbit,Ribbit,0.0,2014.0,88,"Adventure,Animation,Comedy",4.1,777.0,,,"Sonny Franks, Sonny Franks, Sonny Franks, Sonny Franks, Kennie Dowle, Kennie Dowle, Chuck Powers, Mamat Khalid, Amir Hafizi, Chuck Powers, Shireen M. Hashim","Chuck Powers, Mamat Khalid","Amir Hafizi, Chuck Powers"
Rooster Doodle-doo,TV-G,35,2014,,82,rooster doodle-doo,False,,,,,,,,,,,,,,,
My Animal Friends,TV-Y,10,2013,,82,my animal friends,False,tt6764142,tvSeries,My Animal Friends,My Animal Friends,0.0,2013.0,15,Family,7.8,6.0,,,Unknown,Ondrej Zatecka,Ondrej Zatecka
Worms,PG,60,2013,,82,worms,False,tt1756873,movie,Worms,Worms,0.0,2013.0,80,"Adventure,Animation,Family",4.8,237.0,,,"Gabriel Bijos, Isabella Fiorentino, Luiz Sérgio Navarro, Paolo Conti, Romeu di Sessa, Thomas LaPierre, Marcos Bernstein, Melanie Dimantas, Paulo Boccato, Joana Lúcia Bocchini, Paolo Conti, Henrique Tanji, Philippe Arruda, Klaus Zanella Schlickmann, Jose Guilherme Delgado","Paolo Conti, Arthur Nunes","Romeu di Sessa, Thomas LaPierre, Marcos Bernstein, Melanie Dimantas, Joana Lúcia Bocchini, Paolo Conti, Arthur Nunes, Walter Plitt Quintin, Demian Moreira Rios Costa"
Worms,PG,60,2013,,82,worms,False,tt2872746,tvEpisode,Worms,Worms,0.0,2013.0,30,Comedy,7.8,6.0,1,7,"Aniela McGuinness, Aniela McGuinness, Aniela McGuinness",Aniela McGuinness,Aniela McGuinness
Worms,PG,60,2013,,82,worms,False,tt5499774,tvEpisode,Worms,Worms,0.0,2013.0,30,Comedy,7.8,6.0,1,12,"Ben Paddon, Ben Paddon, Nick Simberg, Ben Paddon",Ben Paddon,"Ben Paddon, Nick Simberg"
Puffin Rock,TV-Y,10,2016,,82,puffin rock,False,,,,,,,,,,,,,,,
The Mr. Peabody and Sherman Show,TV-Y7,41,2017,,82,the mr. peabody and sherman show,False,,,,,,,,,,,,,,,
Zoobabu,TV-Y,10,2010,,82,zoobabu,False,tt6953914,tvSeries,Zoobabu,Zoobabu,0.0,2010.0,23,Animation,7.2,17.0,,,Unknown,José Luis Ucha,Unknown
Gon,TV-G,35,2013,,82,gon,False,,,,,,,,,,,,,,,
Sid the Science Kid: The Movie,TV-Y,10,2012,,82,sid the science kid: the movie,False,,,,,,,,,,,,,,,
LEGO Jurassic World: The Indominus Escape,TV-Y7,41,2016,,82,lego jurassic world: the indominus escape,False,tt6101862,tvMiniSeries,Lego Jurassic World: The Indominus Escape,Lego Jurassic World: The Indominus Escape,0.0,2016.0,24,"Action,Adventure,Animation",5.7,1123.0,,,"A.J. LoCascio, Lauren Lapkus, Jake Johnson, David Gunning, Bryce Dallas Howard",Michael D. Black,"Jonathan Callan, Derek Connolly, Michael Crichton, Rick Jaffa, James Krieg, Amanda Silver, Colin Trevorrow"
Harry and the Hendersons,PG,60,1987,58.0,80,harry and the hendersons,False,tt0093148,movie,Harry and the Hendersons,Harry and the Hendersons,0.0,1987.0,110,"Comedy,Family,Fantasy",6.1,39552.0,,,"Melinda Dillon, Margaret Langrick, Joshua Rudoy, Kevin Peter Hall, Don Ameche, William Ontiveros, William Dear, William Dear, Bill Martin, Ezra D. Rappaport, William Dear",William Dear,"William Dear, Bill Martin, Ezra D. Rappaport"
Cats & Dogs,PG,60,2001,,82,cats & dogs,False,tt0239395,movie,Cats & Dogs,Cats & Dogs,0.0,2001.0,87,"Action,Adventure,Comedy",5.2,64347.0,,,"Elizabeth Perkins, Alexander Pollock, Miriam Margolyes, Myron Natwick, Doris Chillcott, Lauren K. Robek, Frank C. Turner, Lawrence Guterman, John Requa, Glenn Ficarra, Craig Perry, John Debney, Rick Finney, Michael A. Stevenson",Lawrence Guterman,"John Requa, Glenn Ficarra"
Atlantis: The Lost Empire,PG,60,2001,96.0,80,atlantis: the lost empire,False,tt0230011,movie,Atlantis: The Lost Empire,Atlantis: The Lost Empire,0.0,2001.0,95,"Action,Adventure,Animation",6.9,142314.0,,,"Jim Varney, Corey Burton, Claudia Christian, Don Novello, Jacqueline Obradors, Gary Trousdale, Kirk Wise, Tab Murphy, Kirk Wise, Gary Trousdale, Joss Whedon, Don Hahn, Ellen Keneshea, Ruth Lambert","Gary Trousdale, Kirk Wise","Tab Murphy, Kirk Wise, Gary Trousdale, Joss Whedon, Bryce Zabel, Jackie Zabel, David Reynolds, Plato"
Atlantis: The Lost Empire,PG,60,2001,96.0,80,atlantis: the lost empire,False,tt0313229,videoGame,Atlantis: The Lost Empire,Atlantis: The Lost Empire,0.0,2001.0,30,"Adventure,Sci-Fi",6.6,165.0,,,"Corey Burton, Claudia Christian, Don Novello, Jacqueline Obradors, Florence Stanley, Cree Summer, Cree Summer",Douglas Carrigan,Unknown
Atlantis: The Lost Empire,PG,60,2001,96.0,80,atlantis: the lost empire,False,tt15114952,tvEpisode,Atlantis: The Lost Empire,Atlantis: The Lost Empire,0.0,2001.0,30,"Documentary,Talk-Show",7.8,6.0,,,Unknown,Unknown,Unknown
Atlantis: The Lost Empire,PG,60,2001,96.0,80,atlantis: the lost empire,False,tt36410995,tvEpisode,Atlantis: The Lost Empire,Atlantis: The Lost Empire,0.0,2001.0,30,Talk-Show,7.8,6.0,2,19,Joseph Purdy,Unknown,Joseph Purdy
Tarzan & Jane,G,35,2002,,82,tarzan & jane,False,tt0313680,video,Tarzan & Jane,Tarzan & Jane,0.0,2002.0,75,"Adventure,Animation,Family",5.2,7968.0,,,"Rene Auberjonois, Phil Proctor, Steve Loter, Victor Cook, Don MacKinnon, Edgar Rice Burroughs, Bill Motz, Bob Roth, Mirith J. Colao, Steve Loter, Jamie Thomason","Steve Loter, Victor Cook, Don MacKinnon, Lisa Schaffer","Edgar Rice Burroughs, Bill Motz, Bob Roth, Mirith J. Colao, John Behnke, Rob Humphrey, Jim Peterson, Jess Winfield, Dave Bullock, Adam Van Wyk, Tab Murphy, Bob Tzudiker, Noni White, Madellaine Paxson"
Atlantis: Milo's Return,G,35,2003,79.0,80,atlantis: milo's return,False,tt0344864,video,Atlantis: Milo's Return,Atlantis: Milo's Return,0.0,2003.0,70,"Action,Adventure,Animation",5.0,12108.0,,,"James Arnold Taylor, Cree Summer, Jacqueline Obradors, Jacqueline Obradors, Don Novello, Corey Burton, Florence Stanley, Victor Cook, Toby Shelton, Tad Stones, Thomas Hart, Henry Gilroy, Kevin Hopps, Tad Stones, Greg Weisman","Victor Cook, Toby Shelton, Tad Stones","Thomas Hart, Henry Gilroy, Kevin Hopps, Tad Stones, Steve Englehart, Marty Isenberg, Plato"
Batched,G,35,2000,,82,batched,False,,,,,,,,,,,,,,,
Winnie the Pooh: Springtime with Roo,G,35,2004,,82,winnie the pooh: springtime with roo,False,tt0384696,video,Winnie the Pooh: Springtime with Roo,Winnie the Pooh: Springtime with Roo,0.0,2004.0,65,"Adventure,Animation,Comedy",6.3,2850.0,,,"David Ogden Stiers, Kath Soucie, John Fiedler, Saul Blinkoff, Elliot M. Bour, Tom Rogers, A.A. Milne, John A. Smith, Robert S. Birchard, Jamie Thomason","Saul Blinkoff, Elliot M. Bour","Tom Rogers, A.A. Milne"
Pooh's Heffalump Movie,G,35,2005,,82,pooh's heffalump movie,False,tt0407121,movie,Pooh's Heffalump Movie,Pooh's Heffalump Movie,0.0,2005.0,68,"Adventure,Animation,Comedy",6.4,8950.0,,,"Kyle Stanger, John Fiedler, Nikita Hopkins, Kath Soucie, Frank Nissen, Brian Hohlfeld, Evan Spiliotopoulos, A.A. Milne, Jamie Thomason",Frank Nissen,"Brian Hohlfeld, Evan Spiliotopoulos, A.A. Milne"
Kronk's New Groove,G,35,2005,,82,kronk's new groove,False,tt0401398,video,Kronk's New Groove,Kronk's New Groove,0.0,2005.0,75,"Adventure,Animation,Comedy",5.8,17100.0,,,"Patrick Warburton, Tracey Ullman, Eartha Kitt, David Spade, Wendie Malick, John Fiedler, Saul Blinkoff, Elliot M. Bour, Tony Leondis, Michael LaBash, Tom Rogers, Michael Lucker, John A. Smith, Philip Malamuth, Jamie Thomason, Colin Stimpson","Saul Blinkoff, Elliot M. Bour, Robin Steele","Tony Leondis, Michael LaBash, Tom Rogers, Mark Dindal, Michael Lucker, David Reynolds, Chris Williams"
